

 --- Rician pdf for K=0.00 partial coherent : a=Eb_N0+ 5.00 dB ---
Eb_N0=  7.250 dB        result=  -1.3201602 
Eb_N0=  7.500 dB        result=  -1.3418793 
Eb_N0=  7.750 dB        result=  -1.3637604 
Eb_N0=  8.000 dB        result=  -1.3857976 
Eb_N0=  8.250 dB        result=  -1.4079850 
Eb_N0=  8.500 dB        result=  -1.4303171 
Eb_N0=  8.750 dB        result=  -1.4527883 
Eb_N0=  9.000 dB        result=  -1.4753933 
Eb_N0=  9.250 dB        result=  -1.4981267 
Eb_N0=  9.500 dB        result=  -1.5209835 
Eb_N0=  9.750 dB        result=  -1.5411851 
Eb_N0= 10.000 dB        result=  -1.5641914 

 --- Rician pdf for K=4.00 partial coherent : a=Eb_N0+15.00 dB ---
Eb_N0=  0.000 dB        result=  -0.8974708 
Eb_N0=  0.250 dB        result=  -0.9185674 
Eb_N0=  0.500 dB        result=  -0.9402998 
Eb_N0=  0.750 dB        result=  -0.9626768 
Eb_N0=  1.000 dB        result=  -0.9857064 
Eb_N0=  1.250 dB        result=  -1.0093955 
Eb_N0=  1.500 dB        result=  -1.0337496 
Eb_N0=  1.750 dB        result=  -1.0587732 
Eb_N0=  2.000 dB        result=  -1.0844692 
Eb_N0=  2.250 dB        result=  -1.4403091 
Eb_N0=  2.500 dB        result=  -1.1378831 
Eb_N0=  2.750 dB        result=  -1.1655993 
Eb_N0=  3.000 dB        result=  -1.1939843 
Eb_N0=  3.250 dB        result=  -1.2230330 
Eb_N0=  3.500 dB        result=  -1.2527384 
Eb_N0=  3.750 dB        result=  -1.2830914 
Eb_N0=  4.000 dB        result=  -1.3112907 
Eb_N0=  4.250 dB        result=  -1.3428078 
Eb_N0=  4.500 dB        result=  -1.3749323 
Eb_N0=  4.750 dB        result=  -1.4076473 
Eb_N0=  5.000 dB        result=  -1.4409336 
Eb_N0=  5.250 dB        result=  -1.4747704 
Eb_N0=  5.500 dB        result=  -1.5091347 
Eb_N0=  5.750 dB        result=  -1.5440017 
Eb_N0=  6.000 dB        result=  -1.5793447 
Eb_N0=  6.250 dB        result=  -1.6151354 
Eb_N0=  6.500 dB        result=  -1.6513441 
Eb_N0=  6.750 dB        result=  -1.6879393 
Eb_N0=  7.000 dB        result=  -1.7248885 
Eb_N0=  7.250 dB        result=  -1.7621581 
Eb_N0=  7.500 dB        result=  -1.9823424 
Eb_N0=  7.750 dB        result=  -1.8375196 
Eb_N0=  8.000 dB        result=  -1.8755406 
Eb_N0=  8.250 dB        result=  -1.9137407 
Eb_N0=  8.500 dB        result=  -1.9520839 
Eb_N0=  8.750 dB        result=  -1.9905345 
Eb_N0=  9.000 dB        result=  -2.0290574 
Eb_N0=  9.250 dB        result=  -2.0676179 
Eb_N0=  9.500 dB        result=  -2.1061825 
Eb_N0=  9.750 dB        result=  -2.1419223 
Eb_N0= 10.000 dB        result=  -2.1803157 

 --- Rician pdf for K=8.00 partial coherent : a=Eb_N0+15.00 dB ---
Eb_N0=  0.000 dB        result=  -0.9391351 
Eb_N0=  0.250 dB        result=  -0.9632283 
Eb_N0=  0.500 dB        result=  -0.9881833 
Eb_N0=  0.750 dB        result=  -1.0140249 
Eb_N0=  1.000 dB        result=  -1.0407773 
Eb_N0=  1.250 dB        result=  -1.0684646 
Eb_N0=  1.500 dB        result=  -1.0971104 
Eb_N0=  1.750 dB        result=  -1.1267376 
Eb_N0=  2.000 dB        result=  -1.1573686 
Eb_N0=  2.250 dB        result=  -1.1890249 
Eb_N0=  2.500 dB        result=  -1.2217268 
Eb_N0=  2.750 dB        result=  -1.2554938 
Eb_N0=  3.000 dB        result=  -1.2903439 
Eb_N0=  3.250 dB        result=  -1.3262937 
Eb_N0=  3.500 dB        result=  -1.3633581 
Eb_N0=  3.750 dB        result=  -1.4015502 
Eb_N0=  4.000 dB        result=  -1.4380721 
Eb_N0=  4.250 dB        result=  -1.4784586 
Eb_N0=  4.500 dB        result=  -1.5199973 
Eb_N0=  4.750 dB        result=  -1.5626920 
Eb_N0=  5.000 dB        result=  -1.6065440 
Eb_N0=  5.250 dB        result=  -1.6515513 
Eb_N0=  5.500 dB        result=  -1.6977089 
Eb_N0=  5.750 dB        result=  -1.7450085 
Eb_N0=  6.000 dB        result=  -1.7934380 
Eb_N0=  6.250 dB        result=  -1.8429820 
Eb_N0=  6.500 dB        result=  -1.8936209 
Eb_N0=  6.750 dB        result=  -1.9453313 
Eb_N0=  7.000 dB        result=  -1.9980856 
Eb_N0=  7.250 dB        result=  -2.1932650 
Eb_N0=  7.500 dB        result=  -2.1065947 
Eb_N0=  7.750 dB        result=  -2.1622733 
Eb_N0=  8.000 dB        result=  -2.2188433 
Eb_N0=  8.250 dB        result=  -2.2762562 
Eb_N0=  8.500 dB        result=  -2.3344591 
Eb_N0=  8.750 dB        result=  -2.3933954 
Eb_N0=  9.000 dB        result=  -2.4530047 
Eb_N0=  9.250 dB        result=  -2.5132230 
Eb_N0=  9.500 dB        result=  -2.5739833 
Eb_N0=  9.750 dB        result=  -2.6324137 
Eb_N0= 10.000 dB        result=  -2.6939619 

 --- Rician pdf for K=0.00 partial coherent : a=Eb_N0+20.00 dB ---
Eb_N0=  0.000 dB        result=  -0.7950283 
Eb_N0=  0.250 dB        result=  -0.8095777 
Eb_N0=  0.500 dB        result=  -0.8228454 
Eb_N0=  0.750 dB        result=  -0.8379270 
Eb_N0=  1.000 dB        result=  -0.8533111 
Eb_N0=  1.250 dB        result=  -0.8689956 
Eb_N0=  1.500 dB        result=  -0.8849781 
Eb_N0=  1.750 dB        result=  -0.9012559 
Eb_N0=  2.000 dB        result=  -0.9178260 
Eb_N0=  2.250 dB        result=  -0.9346847 
Eb_N0=  2.500 dB        result=  -0.9518284 
Eb_N0=  2.750 dB        result=  -0.9692529 
Eb_N0=  3.000 dB        result=  -0.9869540 
Eb_N0=  3.250 dB        result=  -1.0049271 
Eb_N0=  3.500 dB        result=  -1.0231672 
Eb_N0=  3.750 dB        result=  -1.0416693 
Eb_N0=  4.000 dB        result=  -1.0604281 
Eb_N0=  4.250 dB        result=  -1.0794384 
Eb_N0=  4.500 dB        result=  -1.0986944 
Eb_N0=  4.750 dB        result=  -1.1154095 
Eb_N0=  5.000 dB        result=  -1.1350521 
Eb_N0=  5.250 dB        result=  -1.1549213 
Eb_N0=  5.500 dB        result=  -1.5519325 
Eb_N0=  5.750 dB        result=  -1.1953153 
Eb_N0=  6.000 dB        result=  -1.2158277 
Eb_N0=  6.250 dB        result=  -1.2365419 
Eb_N0=  6.500 dB        result=  -1.2574518 
Eb_N0=  6.750 dB        result=  -1.2785512 
Eb_N0=  7.000 dB        result=  -1.2998337 
Eb_N0=  7.250 dB        result=  -1.3212933 
Eb_N0=  7.500 dB        result=  -1.3429237 
Eb_N0=  7.750 dB        result=  -1.3647190 
Eb_N0=  8.000 dB        result=  -1.3866732 
Eb_N0=  8.250 dB        result=  -1.4087804 
Eb_N0=  8.500 dB        result=  -1.4310348 
Eb_N0=  8.750 dB        result=  -1.4534308 
Eb_N0=  9.000 dB        result=  -1.4759630 
Eb_N0=  9.250 dB        result=  -1.4986258 
Eb_N0=  9.500 dB        result=  -1.5214141 
Eb_N0=  9.750 dB        result=  -1.5443229 
Eb_N0= 10.000 dB        result=  -1.5673471 

 --- Rician pdf for K=4.00 partial coherent : a=Eb_N0+20.00 dB ---
Eb_N0=  0.000 dB        result=  -0.9066741 
Eb_N0=  0.250 dB        result=  -0.9276171 
Eb_N0=  0.500 dB        result=  -0.9475386 
Eb_N0=  0.750 dB        result=  -0.9696860 
Eb_N0=  1.000 dB        result=  -0.9924879 
Eb_N0=  1.250 dB        result=  -1.0159510 
Eb_N0=  1.500 dB        result=  -1.0400811 
Eb_N0=  1.750 dB        result=  -1.0648824 
Eb_N0=  2.000 dB        result=  -1.0903581 
Eb_N0=  2.250 dB        result=  -1.1165096 
Eb_N0=  2.500 dB        result=  -1.1433370 
Eb_N0=  2.750 dB        result=  -1.1708386 
Eb_N0=  3.000 dB        result=  -1.1990111 
Eb_N0=  3.250 dB        result=  -1.2278494 
Eb_N0=  3.500 dB        result=  -1.2573465 
Eb_N0=  3.750 dB        result=  -1.2874936 
Eb_N0=  4.000 dB        result=  -1.3182799 
Eb_N0=  4.250 dB        result=  -1.3496924 
Eb_N0=  4.500 dB        result=  -1.3817165 
Eb_N0=  4.750 dB        result=  -1.4115598 
Eb_N0=  5.000 dB        result=  -1.4446644 
Eb_N0=  5.250 dB        result=  -1.4783226 
Eb_N0=  5.500 dB        result=  -1.5125114 
Eb_N0=  5.750 dB        result=  -1.5472061 
Eb_N0=  6.000 dB        result=  -1.5823803 
Eb_N0=  6.250 dB        result=  -1.6180057 
Eb_N0=  6.500 dB        result=  -1.6540525 
Eb_N0=  6.750 dB        result=  -1.6904896 
Eb_N0=  7.000 dB     
